,Название,Описание,Цена,words
1016,"Специальные препараты~Envenom Pharm, Sarmastol, 30 капсул, США~Envenom Pharm, Sarmastol, 30 капсул, США, 10 мг","Только у нас вы сможете купить оригинальный Sarmastol Envenom по лучшей цене, сделаем скидку от цены конкурентов!Препарат из спортивного питания Сармастол знаком многим спортсменам и атлетам, как профессионалам, так и любителям. Однако, больше всего он знаком бодибилдерам. Почему? Все просто. Покупка Сармастола и его прием помогает в наборе мышечной массы без лишней жидкости, благоприятно влияет как на силовые показатели, так и на уровень выносливости. Но что мы знаем об этом Сармастоле и группе, к которой он имеет прямое отношение?Что такое Сармастол и каково его действиеСармастол входит в группу препаратов под названием SARMs, от чего и берет свое название, поколения V и действует как тестостерон. Принадлежность его к упомянутому поколению V в свою очередь говорит о том, что прием Сармастола обеспечит более быстрый и ""чистый"" эффект в бодибилдинге.Эта добавка - прекрасный пример яркого анаболика, который увеличивает выработку тестостерона на целых 66%, при этом сохраняя уровень эстрогенов на том же уровне, что и до приема капсул. Он действует как частичный агонист для рецепторов андрогенов и влияет на андрогенную активность, увеличивая ее на 27%. Звучит это достаточно сложно, но что же мы получаем на самом деле? Прекрасная спортивная добавка, помогающая спортсменам быстрее достигнуть необходимых силовых показателей, объема мышц и, конечно же, выносливости.Разработка безопасного препарата для качественного набора мышечной массыВ разработке этого чудесного средства ученые рассчитывали добиться снижения неблагоприятного воздействия тестостерона на простату, и им это удалось. Именно активные участники группы SARMs имеют легальный статус и не запрещены для приема, поскольку не имеют побочных действий, если принимать их в правильном количестве и с умом.Преимущества приема Сармастола в системе тренировок:•  Быстрый набор массы и улучшение рельефа тела;• Единственный БАД, максимально приближенный по своему действию и эффективности к тестостерону;• Препарат новейшего поколения, более продвинутый в своей эффективности и улучшенный в действии, по сравнению со своими предшественниками;• Блокирует превращение тестостерона в эстроген;• Оказывает положительное влияние исключительно на андрогенные рецепторы мышечной системы, при этом не затрагивая негативно половую сферу и предстательную железу;•  Сведенные к минимуму побочные эффекты приема данных капсул и их признанный легальный статус.Медицинские исследования: бесспортные преимущества Сармастола в бодибилдингеСогласно проведенным научным исследованиям в медицинских лабораториях, прием этого препарата повышает анаболический индекс, при котором соотношение анаболической активности к андрогенной составляет от трех к одному до десяти к одному, в зависимости от плана тренировок и приема, в то время как у тестостерона это соотношение равно всего лишь один к одному.Сармастол выпускается в виде капсул, подходит как мужчинам, так и женщинам. В результате множества опытов и медицинских тестов было доказано, что препарат не оказывает негативного влияния на печень, на либидо и половые признаки, а также на уровень холестерина в крови и простату у мужчин, что делает его более доступным и безопасным для приема, чем какие-либо другие активные добавки с подобным эффектом действия.Если вы из тех, кто стремится только к лучшему результату, то эта чудесная “волшебная пилюля” создана специально для вас - ведь он не только приведет вас к вашей цели в несколько раз быстрее и даст более качественный результат, но еще и сделает это совершенно безопасно!Состав:Количество капсул в упаковке — 30. В одной капсуле: 10mgДругие ингредиенты: Maltodextrin, gelatinРекаомендации по применению:Ежедневно принимать по 1 капсуле после завтрака. Рекомендуемый курс 8-12 недель.",1990,"сша_NOUN,специальный_ADJ,мг_NOUN,капсула_NOUN,препарат_NOUN"
1017,"Специальные препараты~Natrol, DHEA, 25 мг 90 таблеток~Natrol, DHEA, 25 мг 90 таблеток, 25 мг","Дегидроэпиандростерон DHEA — полифункциональный стероидный гормон. DHEA оказывает действие на андрогеновые рецепторы.Наш организм начинает вырабатывать DHEA, когда нам около семи лет, пик уровня приходится на 20-24 года. Затем уровень DHEA начинает постепенно снижаться примерно на 20% за десять лет, это происходит до тех пор, пока уровень не достигнет 10% от максимума.Это соответствует возрасту около 80 лет.Именно недостаток DHEA делает организм чувствительным к возрастным изменениям.DHEA – это широко используемый в натуральной медицине гормон в борьбе со старостью.Учённые Мерилендского университета США в ходе исследований, продолжавшихся свыше 15 лет, обнаружили, что организм человека вырабатывает особое вещество, количество которого в крови определяет биологический возраст человека.Для обозначения этого вещества используют буквенное сокращение ДГЭА, в английском языке принято обозначение DHEA (произносится как: ди-эйч-и-эй).Современная наука рассматривает DHEA как сырьё, из которого организм создаёт необходимые ему гормоны, регулирующие наиболее важные функции организма.Например, DHEA (ДГЭА) помогает организму синтезировать гормоны, определяющие сексуальную активность человека (эстроген и тестостерон); естественным образом препятствуя накоплению жира в тканях.- Нормализация гормонального фона у мужчин (повышает сексуальную активность и спермогенез ) и женщин (отодвигает наступление менопаузы).- Предотвращает преждевременное старение.Употребляя ДГЭА, человек способен замедлить процесс старения; предотвратить, замедлить, а во многих случаях и повернуть вспять развитие многих заболеваний современности.Показания к применени ДГЭАПринимайте по одной таблетке один раз в день, с едой.Порция - 1 таб.Количество порций - 90Другие ингредиенты:Целлюлоза, стеарат магния, диоксид кремния, стеариновая кислота, целлюлозная камедь, мальтодекстрин, гуммиарабик. Не содержит дрожжи, пшеницу, молоко, яйца, сою, искусственных красителей и ароматизаторов, без добавления сахара консервантов.",749,"таблетка_NOUN,препарат_NOUN,специальный_ADJ,мг_NOUN"
1018,"Специальные препараты~Envenom Pharm, Ligandrol+ 10 mg, 30 капсул~Envenom Pharm, Ligandrol+ 10 mg, 30 капсул, 30 капсул","Спортивное питание Envenom PharmLigandrol (Лигандрол) LGD-4033 от Envenom PharmСостав: 30 капсул по 10мг лигандролТрендовая добавка в спортином питании, один из самых популярных SARMs( Selective androgen receptor modulator — селективные модуляторы андрогенных рецепторов) для увеличения силы и массы, не является стероидом, а является спортивным питанием. Разработан компанией Ligand Pharmaceuticals, для лечения мышечной атрофии и остеопороза. Время полураспада составляет 24-36 часов. По анаболическому действию в 4 раза превосходит аналоги. Для оптимального эффекта требуется принимать 1 капсулу в сутки(10 мг лигандрола) в течении 4-8 недель. Отсутствует отрицательное влияние на функции печени. Отсутствует феномен отката(все что вы наберете останется после отмены препарата)Эффекты и особенности:Применение:Употреблять по 1 капсуле(10мг) каждый день. Продолжительность курса не более 8 недель. Не следует превышать рекомендуемые дозировки. После курса лигандрола желателен курс ПКТ, в качестве основы курса рекомендуем использовать трибулус.",1650,"капсула_NOUN,препарат_NOUN,специальный_ADJ"
1019,"Специальные препараты~Envenom Pharm, HyperMass+, 60 капсул, США~Envenom Pharm, HyperMass+, 60 капсул, США, 60 капсул","Только у нас вы сможете купить оригинальный Hypermass от Envenom по лучшей цене, делаем скидки от цены конкурентов!Гипермасс (Hypermass) представляет собой эффективный комплекс прогормонов, оказывающий заметное действие на организм и обеспечивающий, главным образом, рост мускулов.Стимулирует рост мышечной массы.Способствует очерчиванию рельефа.Положительно влияет на показатели силы и выносливости.Поддерживает собственный гормональный фон организма.Принцип действия ГипермассЭффект Гипермасс обеспечивается за счет синергичного взаимодействия двух мощных прогормонов Msten и Диметазина (Dymethazine, DMZ). Сами по себе прогормоны не обладают какой-либо биологической активностью. Попадая в организм, эти вещества взаимодействуют с энзимами и оказывают заявленный эффект.MstenПредставляет собой активное действующее вещество из группы прогормонов. Можно встретить его под названиями Methyl-sten, M-sten, Ultradol. Прием способствует заметному росту мышечной массы. Мышечные волокна становятся более плотными и упругими. Спортсмены отмечают, что оказанный эффект отличается продолжительностью, набранная масса мышц не уменьшается и после курса.ДиметазинДиметазин давно известен на рынке спортивных добавок. Он тоже относится к классу прогормонов и активирует рост мышечных волокон. Важно отметить, что мышечная масса, обретенная за счет курса, по своим характеристикам сухая, плотная, при этом эластичная. Вес увеличивается именно за счет роста объема мускулов, активное вещество не задерживает воду и не способствует развитию жировой ткани.АримистанТакже важным компонентом комплекса является Аримистан (Arimistane). Прогормоны обладают выраженным действием. При этом при их взаимодействии с энзимами и переходе в активную фазу может вырабатываться эстроген. Это происходит за счет того, что вырабатываемый организмом фермент под названием ароматаза, преобразует необходимый для спортсменов тестостерон в нежелательный эстроген, что негативно влияет на результаты тренировок и здоровье в целом. Именно благодаря ингибитору ароматазы Аримистану этот процесс блокируется.Как принимать HypermassПрепарат показан для приема спортсменам мужского пола старше 18 лет. Перед приемом необходимо внимательно ознакомиться с инструкцией. Рекомендуется принимать одну капсулу через час после утреннего приема пищи. Если вес больше 85 кг, добавить одну капсулу перед тренировкой. Максимальная продолжительность курса составляет 12 недель, затем следует сделать перерыв на 2-4 недели.Для наилучшего эффекта рекомендуется проконсультироваться со специалистами. Возможно проведение послекурсовой терапии в профилактических целях для обеспечения наилучшего самочувствия. Препарат легален и разрешен для продажи на территории Российской Федерации.",2990,"капсула_NOUN,препарат_NOUN,сша_NOUN,специальный_ADJ"
1020,"Специальные препараты~Frog Tech, Reverol SR 9011 Stenabolic, 60 капсул~Frog Tech, Reverol SR 9011 Stenabolic, 60 капсул, 10 мг","Спортивное питание Reverol (Реверол) SR9011 от Frog TechСостав: на капсулу 10 мг реверолаКоличество порций: 60Stenabolic (SR9011) - это совершенно новое химическое вещество для повышения физической активности, а также для лечения метаболического синдрома. SR-9009 часто упоминается как «упражнение в бутылке» из-за быстрого увеличения метаболизма, которое возникает при его использовании. Ученые полагают, что SR9009 будет использоваться в будущем как лекарство от болезней, которые серьезно ограничивают выносливость. Эти случаи включают: ожирение, застойную сердечную недостаточность, ХОБЛ (хроническое обструктивное заболевание легких).Stenabolic (SR9011) обладает возможностями снижения ожирения, а также реверсирования метаболического синдрома, изменяет метаболический профиль скелетных мышц.В течение дня обмен веществ естественным образом ускоряется и замедляется. Это означает, что время от времени пища используется для энергии, а в другое время она накапливается в виде жира. SR9009 ресинхронизирует дисфункциональные метаболические часы, гарантируя, что пища и лишний жир используются в качестве энергии. Он связывается с Rev-erba, который является естественным белком в организме, который влияет на метаболизм липидов и глюкозы в печени, воспалительные реакции и жировые клетки. Этот процесс позволяет SR9009 запускать обмен веществ вместе с увеличением мышечной силы.Побочные эффекты:На данный момент исследования показали отсутствие побочных эффектов при использовании SR9009. В настоящее время нет подавления и никаких других побочных эффектов, известных в настоящее время.Эффекты и особенности:Применение:Употреблять по 1 капсуле(10мг) 3 раза в день. Продолжительность курса не более 2-3 месяцев. Не следует превышать дозировку в 30мг в день.Внимание! Данный препарат является допингом. Многие профессиональные спортсмены были дисквалифицированы из-за его употребления. Данный факт доказывает эффективность представленных препаратов. В крови следы препарата сохраняются до 3-4 месяцев. Не превышайте рекомендуемые дозировки.",3570,"капсула_NOUN,препарат_NOUN,специальный_ADJ,мг_NOUN"
1021,"Специальные препараты~Frog Tech, ACP-105, 60 капсул~Frog Tech, ACP-105, 60 капсул, 10 мг","ACP-105 от FrogTechACP-105 - спортивное питание, новый препарат, который относится к классу селективных модуляторов андрогенных рецепторов(SARM).Несмотря на то, что ACP-105 новый препарат и применение его спортсменами имеет короткую историю, Всемирное антидопинговое агенство (WADA) уже включило обнаружение данного SARM в допинг-тесты.Исследования препарата показали, что ACP-105 столь же эффективен, как тестостерон, однако без какого-либо неблагоприятного взаимодействия с другими рецепторами гормонов (эстрогена), и оказывает гораздо меньшее влияние на размер простаты, чем тестостерон и дигидротестостерон. Соотношение между анаболической и андрогенной активностью (анаболический индекс) составляет 3,19:1, у тестостерона - 1:1.Таким образом, ACP-105 имеет более высокую анаболическую активность, чем тестостерон, при минимальных(при небольших дозировках близких к нулю) андрогенных побочных эффектах.В мире спорта анаболические андрогенные стероиды(ААС) с их большим набором побочных эффектов и запретом применения уходят в прошлое, на смену им приходят более совершенные и безопасные препараты, которые не несут риск для здоровья и которые, но уже не все, можно легально использовать(WADA внимательно следит за SARM и многие препараты ещё на стадии исследований попадают в список запрещенных для применения спортсменами).Эффекты и особенности:Состав:  в 1 капсуле содержится 10 мг ACP 105Применение:Принимать по 1-2 капсуле за 30 минут до завтрака в течении 4-8 недель",3794,"капсула_NOUN,препарат_NOUN,специальный_ADJ,мг_NOUN"
1022,"Специальные препараты~Frog Tech, YK-11, 30 капсул~Frog Tech, YK-11, 30 капсул, 10 мг","Спортивное питание FrogTechYK–11 спортивное питаения коротое относится к классу Sarms, то есть выборочно активирует работу гормональных рецепторов в мышечных тканях организма. Средство даёт долгосрочные результаты.В первую очередь YK-11 является блокатором Миостатина, то есть предотвращает замедление мышечного роста на генетическом уровне, обладает высокой анаболической эффективностью, благодаря чему белок синтезируется более активно. Под действием данного средства мышцы начинают расти интенсивней, а результат сохраняется в течение длительного времени после прекращения курса.Согласно последним исследованиям, препарат не только не оказывает отрицательного воздействия, но и способствует восстановлению организма и интенсивному мышечному росту, увеличению силы и повышения выносливости. Препарат не токсичен.Впервые YK-11 был обнаружен японскими учёными, а предварительные результаты исследований были опубликованы в 2011 году. В ходе экспериментов специалисты выявили, что средство имеет более мощные анаболические эффекты по сравнению с классическими стероидами. Оно взаимодействует с андрогенными рецепторами, при этом подавляя действие миостатина – белка, замедляющего рост мышц. Учёные проводят исследования, чтобы установить, каким именно образом препарат действует на этот белок.В отличие от гормонов, YK-11 не вызывает побочных эффектов, характерных для андрогенных средств, таких как рост волос на теле, усиление агрессии и рост простаты. Эксперименты с мышечными клетками показали, что YK-11 обладает гораздо более высокой анаболической активностью, нежели гормоны и многие другие SARMs. Данная добавка вызывает более активную выработку белков, которые на генетическом уровне отвечают за образование и развитие мышц. Это вызвано тем, что препарат стимулирует выработку мышечными клетками фоллистатина (связывающего протеина).Исследователи предположили, что YK-11 столь же эффективен для усиления мышц, как и тестостерон, но не имеет побочных действий, характерных для этого гормона.YK-11 показывает хорошие результаты при наборе мышечной массы: результаты появляются быстро и сохраняются в течение длительного времени. Препарат обладает высокой эффективностью, при этом позволяет избежать осложнений и побочных эффектов.Эффекты и особенности:Состав: в 1 капсуле 10 mg YK -11Порций в упаковке: 30.Применение:Принимать по 1 капсуле в день перед завтраком. Рекомендуемая продолжительность курса 1-2 месяца.",1866,"капсула_NOUN,препарат_NOUN,специальный_ADJ,мг_NOUN"
1023,"Специальные препараты~Now, Acetyl - L - Carnitine, 475мг~Now, Acetyl - L - Carnitine, 475мг, 100 таблеток","Препарат ацетил L-карнитина (ALC) антиоксиданта и ускорителя метаболизма жиров в организме. Вегетарианский продукт. Сертификация GMP.Ацетил-L-карнитин (ALC) представляет собой модифицированную аминокислоту, которая помогает в транспортировки жиров в митохондрии клеток, где они превращаются в АТФ , обеспечивающую клетки энергией. Ацетил-L-карнитин (ALC) очень биодоступная форма, которая пересекает гематоэнцефалический барьер, обеспечивая антиоксидантную защиту и здоровый энергетический обмен в клетках, нормализуя мозговую активность. Клинические исследования показывают, что дополнительный прием ALC помогает поддерживать оптимальное неврологическое здоровье.Состав:Целлюлоза (капсула), стеарат магния (растительный источник) и стеариновая кислота (растительный источник).Не содержит сахара, соли, крахмала, дрожжей, пшеницы, клейковины, кукурузы, сои, молока, яиц, моллюсков или консервантов.Показания:Рекомендации по применению:Принимать по 1-2 капсулы 1-3 раза в день по мере необходимости.",812,"таблетка_NOUN,препарат_NOUN,специальный_ADJ"
1024,"Специальные препараты~California Gold Nutrition, Breath Refresh Spray, 30 мл~California Gold Nutrition, Breath Refresh Spray, 30 мл, Натуральная мята","Освежитель дыхания, Breath Refresh Spray, California Gold Nutrition, 30 млОписаниеСвежее дыхание, мгновенно!Натуральная мята перечнаяБез спиртаЯнтарная стеклянная бутылкаПредлагаемое использованиеРаспылите 2-3 раза во рту по мере необходимости.Состав:Эфирное масло листьев перечной мяты, натуральный ароматизатор корицы, ксилит, лосовый фруктовый экстракт, хлорофилл в основе растительного глицерина (из ладони), деионизированная вода.ПредупрежденияХраните в недоступном для детей месте.",471,"мл_NOUN,специальный_ADJ,мята_NOUN,натуральный_ADJ,препарат_NOUN"
1025,"Специальные препараты~Samyun Wan, 3 пачки Samyun Wan по 20 капсул, Индонезия~Samyun Wan, 3 пачки Samyun Wan по 20 капсул, Индонезия, 60 порций","Samyun Wan (Самуюн Ван) – натуральная спортивная добавка, способствующая ускоренному набору мышечной массы, а также оказывающая умеренный общетонизирующий эффект. Препарат улучшает общее состояние здоровья, повышает иммунитет, а также способствует лучшему восстановлению между тяжелыми физическими нагрузками.По словам производителя, препарат способен оказывать следующие эффекты:Данные эффекты объясняются содержанием в Самуюн Ван целого списка лечебных китайских трав, которые используются в азиатской медицине уже практически две тысячи лет:Две разновидности женьшеня. Уже благодаря наличию сего растения в составе, можно сказать, что скорее всего – оно и оказывает основной эффект. К тому же, благодаря многочисленным работам было подтверждено, что женьшень действительно является мощнейшей добавкой, в связи с его вазорелаксирующим, антиоксидативным, противораковым и противовоспалительным действием. Женьшень затрагивает практически все системы организма, тем самым стабилизируя их состояние и буквально продлевая жизнь человека.Атрактилодес большеголовый – другое растение, проявляющее не менее значительные свойства. Известно, что Атрактилодес способствует восстановлению электролитного баланса, а также оказывает некоторый антидиабетический эффект (однако стоит учесть, что большие дозировки способны снизить сахар “в ноль” и вызвать гипогликемию). Также растение вызывает усиленное потоотделение (оказывающее очищающий эффект на организм), расширяет сосуды и снижает артериальное давление.Японская айва – насыщает организм необходимыми микроэлементами (особенно железом) и улучшает иммунитет. Однако нужно учесть, что в некоторых случаях айва может оказывать мочегонный и слабительный эффект. Предположительно содержание айвы в добавке объясняется ее способностью к улучшению пищеварения, тем самым снижая потенциально раздражающее действие на желудок других компонентов.Астрагал перепончатый – растение, повышающее общий тонус организма, а также улучшающее метаболизм. К слову, Астрагал способен подавлять множество видов бактерий и оказывать иммуностимулирующее действие. Ко всему прочему, известны его кровоостанавливающие, болеутоляющие и жаропонижающие свойства. По меркам народной медицины Астрагал является растением, мало уступающим по своей значимости и полезным свойствам женьшеню.Вытяжка из рогов оленя – компонент, способный привести многих в состояние глубокого удивления и недоумения. Но на самом деле, благодаря содержащимся в них веществах – рога оленя обладают заметным эффектом, выражающимся повышением физической и умственной работоспособности, а также улучшением общего самочувствия. Известно, что препараты рогов оленя способны выводить из организма множество вредных веществ, и вдобавок оказывать регулирующее влияние на уровни холестерина и глюкозы в крови.В СОСТАВЕ SAMYUN WAN:Благодаря довольно “универсальным” в плане своего действия компонентам – добавка может заинтересовать многих атлетов, преследующих самые разнообразные цели. И отвечая на вопрос, указанный в заголовке данной части статьи, можно мысленно разделить потенциальных пользователей добавки на несколько групп:Те, кто стремиться добиться лучшего восстановления и “залечить” травмы. Благодаря обезболивающим, заживляющим и общеукрепляющим свойствам добавки – прием ее в этих целях будет более чем оправданным.Атлеты, использующие фармакологию и желающие повысить иммунитет, который падает на время ее применения. В этом вопросе Самуюн Ван будет одним из лучших решений, так как практический каждый компонент данной добавки благотворно влияет на иммунитет. К слову, очевидным образом не лишним будет и ее применение в период послекурсовой терапии (ПКТ).Желающие достичь высот в мышечной массе и силе, а также сжигании жира. В данном случае Самуюн Ван (как и многие другие адаптогенные и общеукрепляющие добавки) придется очень кстати, благодаря своим восстанавливающим и стимулирующим обменные процессы свойствам. Разумеется, эффект будет далек от такового у стероидов, но все же – будет весьма заметным.Кстати, благодаря своему широкому спектру действия, скорее всего добавка придется по душе и многим, далеким от спорта людям, просто желающим улучшить здоровье и общий тонус организма. Самуюн Ван будет хорошей альтернативой (благодаря комплексному составу) “классическим” аптечным адаптогенам, которые нужно покупать по отдельности.Рекомендации по применению: Производитель рекомендует принимать добавку в размере одной капсулы два раза в день. Во избежание возникновения дискомфорта в желудочно-кишечном тракте – прием рекомендуется осуществлять после еды. Рекомендуемая продолжительность курса составляет один месяц, однако допустим и более длительный прием, так как все компоненты добавки являются относительно безобидными.К слову известно, что Samyun Wan превосходно проявляет себя в период “сушки”, сопровождающейся жесткой диетой, а, следовательно – общим дефицитом энергии, порождающим угнетенное и разбитое состояние. Добавка, благодаря адаптогенным компонентам улучшает состояние атлета, возвращая ему стабильное настроение, бодрость, а также нормализуя пищеварение и аппетит.Самуюн Ван отлично сочетается с другими добавками спортивного питания, заметно усиливая их эффект. Добавка должна хорошо себя проявлять в сочетании с креатином, белковыми добавками, аминокислотами и препаратами, стимулирующими выработку тестостерона.ОБРАТИТЕ ВНИМАНИЕ: Принимая данную добавку, многие говорят о положительном эффекте при наборе мышечной массы. Это происходит за счет увеличения АППЕТИТА. По этому, очень важно следить за своим питанием и потреблять только здоровые продукты в которых содержится много белка, сложных углеводов и полезных жиров, чтобы набирать максимально качественную массу тела. Неправильное питание может поспособствовать набору лишнего жира, что не есть хорошо. Тренировки, конечно же, также должны быть соответствующими при наборе массы. Можно совместить прием добавки со спортивным питанием на массу.",2250,"пачка_NOUN,специальный_ADJ,индонезия_NOUN,капсула_NOUN,препарат_NOUN,порция_NOUN"
1026,"Специальные препараты~Samyun Wan, 10 пачек Samyun Wan по 20 капсул, Индонезия~Samyun Wan, 10 пачек Samyun Wan по 20 капсул, Индонезия, 200 порций","Samyun Wan (Самуюн Ван) – натуральная спортивная добавка, способствующая ускоренному набору мышечной массы, а также оказывающая умеренный общетонизирующий эффект. Препарат улучшает общее состояние здоровья, повышает иммунитет, а также способствует лучшему восстановлению между тяжелыми физическими нагрузками.По словам производителя, препарат способен оказывать следующие эффекты:Данные эффекты объясняются содержанием в Самуюн Ван целого списка лечебных китайских трав, которые используются в азиатской медицине уже практически две тысячи лет:Две разновидности женьшеня. Уже благодаря наличию сего растения в составе, можно сказать, что скорее всего – оно и оказывает основной эффект. К тому же, благодаря многочисленным работам было подтверждено, что женьшень действительно является мощнейшей добавкой, в связи с его вазорелаксирующим, антиоксидативным, противораковым и противовоспалительным действием. Женьшень затрагивает практически все системы организма, тем самым стабилизируя их состояние и буквально продлевая жизнь человека.Атрактилодес большеголовый – другое растение, проявляющее не менее значительные свойства. Известно, что Атрактилодес способствует восстановлению электролитного баланса, а также оказывает некоторый антидиабетический эффект (однако стоит учесть, что большие дозировки способны снизить сахар “в ноль” и вызвать гипогликемию). Также растение вызывает усиленное потоотделение (оказывающее очищающий эффект на организм), расширяет сосуды и снижает артериальное давление.Японская айва – насыщает организм необходимыми микроэлементами (особенно железом) и улучшает иммунитет. Однако нужно учесть, что в некоторых случаях айва может оказывать мочегонный и слабительный эффект. Предположительно содержание айвы в добавке объясняется ее способностью к улучшению пищеварения, тем самым снижая потенциально раздражающее действие на желудок других компонентов.Астрагал перепончатый – растение, повышающее общий тонус организма, а также улучшающее метаболизм. К слову, Астрагал способен подавлять множество видов бактерий и оказывать иммуностимулирующее действие. Ко всему прочему, известны его кровоостанавливающие, болеутоляющие и жаропонижающие свойства. По меркам народной медицины Астрагал является растением, мало уступающим по своей значимости и полезным свойствам женьшеню.Вытяжка из рогов оленя – компонент, способный привести многих в состояние глубокого удивления и недоумения. Но на самом деле, благодаря содержащимся в них веществах – рога оленя обладают заметным эффектом, выражающимся повышением физической и умственной работоспособности, а также улучшением общего самочувствия. Известно, что препараты рогов оленя способны выводить из организма множество вредных веществ, и вдобавок оказывать регулирующее влияние на уровни холестерина и глюкозы в крови.В СОСТАВЕ SAMYUN WAN:Благодаря довольно “универсальным” в плане своего действия компонентам – добавка может заинтересовать многих атлетов, преследующих самые разнообразные цели. И отвечая на вопрос, указанный в заголовке данной части статьи, можно мысленно разделить потенциальных пользователей добавки на несколько групп:Те, кто стремиться добиться лучшего восстановления и “залечить” травмы. Благодаря обезболивающим, заживляющим и общеукрепляющим свойствам добавки – прием ее в этих целях будет более чем оправданным.Атлеты, использующие фармакологию и желающие повысить иммунитет, который падает на время ее применения. В этом вопросе Самуюн Ван будет одним из лучших решений, так как практический каждый компонент данной добавки благотворно влияет на иммунитет. К слову, очевидным образом не лишним будет и ее применение в период послекурсовой терапии (ПКТ).Желающие достичь высот в мышечной массе и силе, а также сжигании жира. В данном случае Самуюн Ван (как и многие другие адаптогенные и общеукрепляющие добавки) придется очень кстати, благодаря своим восстанавливающим и стимулирующим обменные процессы свойствам. Разумеется, эффект будет далек от такового у стероидов, но все же – будет весьма заметным.Кстати, благодаря своему широкому спектру действия, скорее всего добавка придется по душе и многим, далеким от спорта людям, просто желающим улучшить здоровье и общий тонус организма. Самуюн Ван будет хорошей альтернативой (благодаря комплексному составу) “классическим” аптечным адаптогенам, которые нужно покупать по отдельности.Рекомендации по применению: Производитель рекомендует принимать добавку в размере одной капсулы два раза в день. Во избежание возникновения дискомфорта в желудочно-кишечном тракте – прием рекомендуется осуществлять после еды. Рекомендуемая продолжительность курса составляет один месяц, однако допустим и более длительный прием, так как все компоненты добавки являются относительно безобидными.К слову известно, что Samyun Wan превосходно проявляет себя в период “сушки”, сопровождающейся жесткой диетой, а, следовательно – общим дефицитом энергии, порождающим угнетенное и разбитое состояние. Добавка, благодаря адаптогенным компонентам улучшает состояние атлета, возвращая ему стабильное настроение, бодрость, а также нормализуя пищеварение и аппетит.Самуюн Ван отлично сочетается с другими добавками спортивного питания, заметно усиливая их эффект. Добавка должна хорошо себя проявлять в сочетании с креатином, белковыми добавками, аминокислотами и препаратами, стимулирующими выработку тестостерона.ОБРАТИТЕ ВНИМАНИЕ: Принимая данную добавку, многие говорят о положительном эффекте при наборе мышечной массы. Это происходит за счет увеличения АППЕТИТА. По этому, очень важно следить за своим питанием и потреблять только здоровые продукты в которых содержится много белка, сложных углеводов и полезных жиров, чтобы набирать максимально качественную массу тела. Неправильное питание может поспособствовать набору лишнего жира, что не есть хорошо. Тренировки, конечно же, также должны быть соответствующими при наборе массы. Можно совместить прием добавки со спортивным питанием на массу.",7500,"пачка_NOUN,специальный_ADJ,индонезия_NOUN,капсула_NOUN,препарат_NOUN,порция_NOUN"
